Name,Link,playerID
Dave Edwards,https://www.baseball-reference.com/players/e/edwarda01.shtml,edwarda01
Luis Silverio,https://www.baseball-reference.com/players/s/silvelu01.shtml,silvelu01
Bobby Thompson,https://www.baseball-reference.com/players/t/thompbo01.shtml,thompbo01
Harry Chappas,https://www.baseball-reference.com/players/c/chappha01.shtml,chappha01
Jim Anderson,https://www.baseball-reference.com/players/a/anderji01.shtml,anderji01
Joe Gates,https://www.baseball-reference.com/players/g/gatesjo01.shtml,gatesjo01
Pedro Guerrero,https://www.baseball-reference.com/players/g/guerrpe01.shtml,guerrpe01
Don Robinson,https://www.baseball-reference.com/players/r/robindo01.shtml,robindo01
Bob Welch,https://www.baseball-reference.com/players/w/welchbo01.shtml,welchbo01
Chuck Baker,https://www.baseball-reference.com/players/b/bakerch02.shtml,bakerch02
Kevin Kobel,https://www.baseball-reference.com/players/k/kobelke01.shtml,kobelke01
Lonnie Smith,https://www.baseball-reference.com/players/s/smithlo01.shtml,smithlo01
Scot Thompson,https://www.baseball-reference.com/players/t/thompsc01.shtml,thompsc01
Bruce Benedict,https://www.baseball-reference.com/players/b/benedbr01.shtml,benedbr01
Butch Benton,https://www.baseball-reference.com/players/b/bentobu01.shtml,bentobu01
Dwight Bernard,https://www.baseball-reference.com/players/b/bernadw01.shtml,bernadw01
Tommy Boggs,https://www.baseball-reference.com/players/b/boggsto01.shtml,boggsto01
Wayne Cage,https://www.baseball-reference.com/players/c/cagewa01.shtml,cagewa01
Mike Colbern,https://www.baseball-reference.com/players/c/colbemi01.shtml,colbemi01
Todd Cruz,https://www.baseball-reference.com/players/c/cruzto02.shtml,cruzto02
Tom Hausman,https://www.baseball-reference.com/players/h/hausmto01.shtml,hausmto01
Glenn Hubbard,https://www.baseball-reference.com/players/h/hubbagl01.shtml,hubbagl01
Alberto Lois,https://www.baseball-reference.com/players/l/loisal01.shtml,loisal01
Dave Machemer,https://www.baseball-reference.com/players/m/macheda01.shtml,macheda01
Silvio Martinez,https://www.baseball-reference.com/players/m/martisi01.shtml,martisi01
Steve Mura,https://www.baseball-reference.com/players/m/murast01.shtml,murast01
Billy Sample,https://www.baseball-reference.com/players/s/samplbi01.shtml,samplbi01
Craig Skok,https://www.baseball-reference.com/players/s/skokcr01.shtml,skokcr01
Dave Stegman,https://www.baseball-reference.com/players/s/stegmda01.shtml,stegmda01
Alex Trevino,https://www.baseball-reference.com/players/t/trevial01.shtml,trevial01
Jim Wilhelm,https://www.baseball-reference.com/players/w/wilheji01.shtml,wilheji01
Juan Berenguer,https://www.baseball-reference.com/players/b/berenju01.shtml,berenju01
Dan Boitano,https://www.baseball-reference.com/players/b/boitada01.shtml,boitada01
Mark Budaska,https://www.baseball-reference.com/players/b/budasma01.shtml,budasma01
Ken Clay,https://www.baseball-reference.com/players/c/clayke01.shtml,clayke01
David Clyde,https://www.baseball-reference.com/players/c/clydeda01.shtml,clydeda01
Mardie Cornejo,https://www.baseball-reference.com/players/c/cornema01.shtml,cornema01
Arturo DeFreites,https://www.baseball-reference.com/players/d/defrear01.shtml,defrear01
Brian Doyle,https://www.baseball-reference.com/players/d/doylebr01.shtml,doylebr01
Juan Eichelberger,https://www.baseball-reference.com/players/e/eicheju01.shtml,eicheju01
Ed Figueroa,https://www.baseball-reference.com/players/f/figueed01.shtml,figueed01
George Frazier,https://www.baseball-reference.com/players/f/frazige01.shtml,frazige01
Jim Gaudet,https://www.baseball-reference.com/players/g/gaudeji01.shtml,gaudeji01
Mike Grace,https://www.baseball-reference.com/players/g/gracemi02.shtml,gracemi02
Bob James,https://www.baseball-reference.com/players/j/jamesbo01.shtml,jamesbo01
John Henry Johnson,https://www.baseball-reference.com/players/j/johnsjo04.shtml,johnsjo04
Jim Kern,https://www.baseball-reference.com/players/k/kernji01.shtml,kernji01
Dennis Kinney,https://www.baseball-reference.com/players/k/kinnede01.shtml,kinnede01
Aurelio Lopez,https://www.baseball-reference.com/players/l/lopezau01.shtml,lopezau01
Jerry Maddox,https://www.baseball-reference.com/players/m/maddoje01.shtml,maddoje01
Greg Mahlberg,https://www.baseball-reference.com/players/m/mahlbgr01.shtml,mahlbgr01
Tippy Martinez,https://www.baseball-reference.com/players/m/martiti01.shtml,martiti01
Randy Miller,https://www.baseball-reference.com/players/m/millera05.shtml,millera05
Brian Milner,https://www.baseball-reference.com/players/m/milnebr01.shtml,milnebr01
Craig Minetto,https://www.baseball-reference.com/players/m/minetcr01.shtml,minetcr01
Sid Monge,https://www.baseball-reference.com/players/m/mongesi01.shtml,mongesi01
Phil Nastu,https://www.baseball-reference.com/players/n/nastuph01.shtml,nastuph01
Ron Oester,https://www.baseball-reference.com/players/o/oestero01.shtml,oestero01
David Palmer,https://www.baseball-reference.com/players/p/palmeda01.shtml,palmeda01
Broderick Perkins,https://www.baseball-reference.com/players/p/perkibr01.shtml,perkibr01
Gerry Pirtle,https://www.baseball-reference.com/players/p/pirtlge01.shtml,pirtlge01
Ed Plank,https://www.baseball-reference.com/players/p/planked02.shtml,planked02
Domingo Ramos,https://www.baseball-reference.com/players/r/ramosdo01.shtml,ramosdo01
Shane Rawley,https://www.baseball-reference.com/players/r/rawlesh01.shtml,rawlesh01
Kevin Saucier,https://www.baseball-reference.com/players/s/saucike01.shtml,saucike01
Gary Serum,https://www.baseball-reference.com/players/s/serumga01.shtml,serumga01
Harry Spilman,https://www.baseball-reference.com/players/s/spilmha01.shtml,spilmha01
Dave Stewart,https://www.baseball-reference.com/players/s/stewada01.shtml,stewada01
LaRue Washington,https://www.baseball-reference.com/players/w/washila01.shtml,washila01
Myron White,https://www.baseball-reference.com/players/w/whitemy01.shtml,whitemy01
Mark Wiley,https://www.baseball-reference.com/players/w/wileyma01.shtml,wileyma01
Jeff Yurak,https://www.baseball-reference.com/players/y/yurakje01.shtml,yurakje01
Butch Alberts,https://www.baseball-reference.com/players/a/alberbu01.shtml,alberbu01
Doe Boyland,https://www.baseball-reference.com/players/b/boylado01.shtml,boylado01
Tom Bruno,https://www.baseball-reference.com/players/b/brunoto01.shtml,brunoto01
Tony Castillo,https://www.baseball-reference.com/players/c/castito02.shtml,castito02
Barry Evans,https://www.baseball-reference.com/players/e/evansba01.shtml,evansba01
Marv Foley,https://www.baseball-reference.com/players/f/foleyma01.shtml,foleyma01
Dave Geisel,https://www.baseball-reference.com/players/g/geiseda01.shtml,geiseda01
Brad Gulden,https://www.baseball-reference.com/players/g/guldebr01.shtml,guldebr01
Rudy Law,https://www.baseball-reference.com/players/l/lawru01.shtml,lawru01
Mark Lee,https://www.baseball-reference.com/players/l/leema03.shtml,leema03
Dennis Littlejohn,https://www.baseball-reference.com/players/l/littlde01.shtml,littlde01
Keith Moreland,https://www.baseball-reference.com/players/m/morelke01.shtml,morelke01
Steve Nicosia,https://www.baseball-reference.com/players/n/nicosst01.shtml,nicosst01
Dan O'Brien,https://www.baseball-reference.com/players/o/o'brida03.shtml,o'brida03
Jim Obradovich,https://www.baseball-reference.com/players/o/obradji01.shtml,obradji01
Karl Pagel,https://www.baseball-reference.com/players/p/pagelka01.shtml,pagelka01
Bobby Ramos,https://www.baseball-reference.com/players/r/ramosbo01.shtml,ramosbo01
Bruce Robinson,https://www.baseball-reference.com/players/r/robinbr02.shtml,robinbr02
Vern Ruhle,https://www.baseball-reference.com/players/r/ruhleve01.shtml,ruhleve01
Dennis Sherrill,https://www.baseball-reference.com/players/s/sherrde01.shtml,sherrde01
Hank Small,https://www.baseball-reference.com/players/s/smallha01.shtml,smallha01
Pete Vuckovich,https://www.baseball-reference.com/players/v/vuckope01.shtml,vuckope01
Rick Williams,https://www.baseball-reference.com/players/w/williri03.shtml,williri03
Reggie Baldwin,https://www.baseball-reference.com/players/b/baldwre01.shtml,baldwre01
Dave Cripe,https://www.baseball-reference.com/players/c/cripeda01.shtml,cripeda01
Mike Heath,https://www.baseball-reference.com/players/h/heathmi02.shtml,heathmi02
Jim Lentine,https://www.baseball-reference.com/players/l/lentiji01.shtml,lentiji01
Scott Meyer,https://www.baseball-reference.com/players/m/meyersc01.shtml,meyersc01
Mike Ramsey,https://www.baseball-reference.com/players/r/ramsemi02.shtml,ramsemi02
Don Reynolds,https://www.baseball-reference.com/players/r/reynodo01.shtml,reynodo01
Scott Sanderson,https://www.baseball-reference.com/players/s/sandesc01.shtml,sandesc01
Darrell Woodard,https://www.baseball-reference.com/players/w/woodada01.shtml,woodada01
Mike Bruhert,https://www.baseball-reference.com/players/b/bruhemi01.shtml,bruhemi01
Ron Hassey,https://www.baseball-reference.com/players/h/hassero01.shtml,hassero01
Garth Iorg,https://www.baseball-reference.com/players/i/iorgga01.shtml,iorgga01
Bob Reece,https://www.baseball-reference.com/players/r/reecebo01.shtml,reecebo01
Jim Beswick,https://www.baseball-reference.com/players/b/beswiji01.shtml,beswiji01
Jerry Fry,https://www.baseball-reference.com/players/f/fryje01.shtml,fryje01
Terry Kennedy,https://www.baseball-reference.com/players/k/kennete02.shtml,kennete02
Mike LaCoss,https://www.baseball-reference.com/players/l/lacosmi01.shtml,lacosmi01
Larry McWilliams,https://www.baseball-reference.com/players/m/mcwilla01.shtml,mcwilla01
Dwayne Murphy,https://www.baseball-reference.com/players/m/murphdw01.shtml,murphdw01
Damaso Garcia,https://www.baseball-reference.com/players/g/garcida01.shtml,garcida01
Keith Drumright,https://www.baseball-reference.com/players/d/drumrke01.shtml,drumrke01
Tom Spencer,https://www.baseball-reference.com/players/s/spencto01.shtml,spencto01
Garry Hancock,https://www.baseball-reference.com/players/h/hancoga01.shtml,hancoga01
Willie Upshaw,https://www.baseball-reference.com/players/u/upshawi01.shtml,upshawi01
John Castino,https://www.baseball-reference.com/players/c/castijo01.shtml,castijo01
Tom Brookens,https://www.baseball-reference.com/players/b/brookto01.shtml,brookto01
Tony Bernazard,https://www.baseball-reference.com/players/b/bernato01.shtml,bernato01
Mickey Hatcher,https://www.baseball-reference.com/players/h/hatchmi01.shtml,hatchmi01
Lynn Jones,https://www.baseball-reference.com/players/j/jonesly01.shtml,jonesly01
Rod Craig,https://www.baseball-reference.com/players/c/craigro02.shtml,craigro02
Tom Donohue,https://www.baseball-reference.com/players/d/donohto01.shtml,donohto01
German Barranca,https://www.baseball-reference.com/players/b/barrage01.shtml,barrage01
Bobby Clark,https://www.baseball-reference.com/players/c/clarkbo04.shtml,clarkbo04
Rick Sofield,https://www.baseball-reference.com/players/s/sofieri01.shtml,sofieri01
Tom Wiedenbauer,https://www.baseball-reference.com/players/w/wiedeto01.shtml,wiedeto01
John Fulgham,https://www.baseball-reference.com/players/f/fulghjo01.shtml,fulghjo01
Gary Holle,https://www.baseball-reference.com/players/h/hollega01.shtml,hollega01
Rick Mahler,https://www.baseball-reference.com/players/m/mahleri01.shtml,mahleri01
Joe Strain,https://www.baseball-reference.com/players/s/straijo01.shtml,straijo01
Dickie Thon,https://www.baseball-reference.com/players/t/thondi01.shtml,thondi01
Steve Davis,https://www.baseball-reference.com/players/d/davisst03.shtml,davisst03
Joel Finch,https://www.baseball-reference.com/players/f/finchjo01.shtml,finchjo01
Wayne Garland,https://www.baseball-reference.com/players/g/garlawa01.shtml,garlawa01
Dan Graham,https://www.baseball-reference.com/players/g/grahada01.shtml,grahada01
Bill Gullickson,https://www.baseball-reference.com/players/g/gullibi01.shtml,gullibi01
Gary Hargis,https://www.baseball-reference.com/players/h/hargiga01.shtml,hargiga01
John Harris,https://www.baseball-reference.com/players/h/harrijo04.shtml,harrijo04
Danny Heep,https://www.baseball-reference.com/players/h/heepda01.shtml,heepda01
Pete Hernandez,https://www.baseball-reference.com/players/h/hernape01.shtml,hernape01
Tom Herr,https://www.baseball-reference.com/players/h/herrto01.shtml,herrto01
Darrell Jackson,https://www.baseball-reference.com/players/j/jacksda01.shtml,jacksda01
Darryl Jones,https://www.baseball-reference.com/players/j/jonesda04.shtml,jonesda04
Bob Kearney,https://www.baseball-reference.com/players/k/kearnbo01.shtml,kearnbo01
Jack Kucek,https://www.baseball-reference.com/players/k/kucekja01.shtml,kucekja01
Rusty Kuntz,https://www.baseball-reference.com/players/k/kuntzru01.shtml,kuntzru01
Pete Ladd,https://www.baseball-reference.com/players/l/laddpe01.shtml,laddpe01
Charlie Leibrandt,https://www.baseball-reference.com/players/l/leibrch01.shtml,leibrch01
Steve Macko,https://www.baseball-reference.com/players/m/mackost01.shtml,mackost01
Byron McLaughlin,https://www.baseball-reference.com/players/m/mclauby01.shtml,mclauby01
Mike Mendoza,https://www.baseball-reference.com/players/m/mendomi02.shtml,mendomi02
Jack Morris,https://www.baseball-reference.com/players/m/morrija02.shtml,morrija02
Randy Niemann,https://www.baseball-reference.com/players/n/niemara01.shtml,niemara01
Rick Peters,https://www.baseball-reference.com/players/p/peterri01.shtml,peterri01
Dan Petry,https://www.baseball-reference.com/players/p/petryda01.shtml,petryda01
Gordie Pladson,https://www.baseball-reference.com/players/p/pladsgo01.shtml,pladsgo01
Tim Raines,https://www.baseball-reference.com/players/r/raineti02.shtml,raineti02
Jeff Reardon,https://www.baseball-reference.com/players/r/reardje01.shtml,reardje01
Pete Redfern,https://www.baseball-reference.com/players/r/redfepe01.shtml,redfepe01
Bert Roberge,https://www.baseball-reference.com/players/r/roberbe01.shtml,roberbe01
Kim Seaman,https://www.baseball-reference.com/players/s/seamaki01.shtml,seamaki01
Kurt Seibert,https://www.baseball-reference.com/players/s/seibeku01.shtml,seibeku01
Bobby Sprowl,https://www.baseball-reference.com/players/s/sprowbo01.shtml,sprowbo01
Dave Stieb,https://www.baseball-reference.com/players/s/stiebda01.shtml,stiebda01
Tom Tellmann,https://www.baseball-reference.com/players/t/tellmto01.shtml,tellmto01
Bill Travers,https://www.baseball-reference.com/players/t/travebi01.shtml,travebi01
Dennis Werth,https://www.baseball-reference.com/players/w/werthde01.shtml,werthde01
Kip Young,https://www.baseball-reference.com/players/y/youngki01.shtml,youngki01
Joe Beckwith,https://www.baseball-reference.com/players/b/beckwjo01.shtml,beckwjo01
Tom Chism,https://www.baseball-reference.com/players/c/chismto01.shtml,chismto01
Ed Glynn,https://www.baseball-reference.com/players/g/glynned01.shtml,glynned01
Brian Harper,https://www.baseball-reference.com/players/h/harpebr01.shtml,harpebr01
Alan Knicely,https://www.baseball-reference.com/players/k/kniceal01.shtml,kniceal01
Dickie Noles,https://www.baseball-reference.com/players/n/nolesdi01.shtml,nolesdi01
Jesse Orosco,https://www.baseball-reference.com/players/o/oroscje01.shtml,oroscje01
Frank Pastore,https://www.baseball-reference.com/players/p/pastofr01.shtml,pastofr01
Dave Patterson,https://www.baseball-reference.com/players/p/patteda03.shtml,patteda03
George Riley,https://www.baseball-reference.com/players/r/rileyge01.shtml,rileyge01
Rafael Santo Domingo,https://www.baseball-reference.com/players/s/santora01.shtml,santora01
Bob Sykes,https://www.baseball-reference.com/players/s/sykesbo01.shtml,sykesbo01
Gary Ward,https://www.baseball-reference.com/players/w/wardga01.shtml,wardga01
Gary Allenson,https://www.baseball-reference.com/players/a/allenga01.shtml,allenga01
Neil Allen,https://www.baseball-reference.com/players/a/allenne01.shtml,allenne01
Mark Corey,https://www.baseball-reference.com/players/c/coreyma02.shtml,coreyma02
Dan Gonzales,https://www.baseball-reference.com/players/g/gonzada01.shtml,gonzada01
Al Greene,https://www.baseball-reference.com/players/g/greenal01.shtml,greenal01
Mike O'Berry,https://www.baseball-reference.com/players/o/o'bermi01.shtml,o'bermi01
John Poff,https://www.baseball-reference.com/players/p/poffjo01.shtml,poffjo01
Mike Scott,https://www.baseball-reference.com/players/s/scottmi03.shtml,scottmi03
Jesus Vega,https://www.baseball-reference.com/players/v/vegaje01.shtml,vegaje01
Jim Wessinger,https://www.baseball-reference.com/players/w/wessiji01.shtml,wessiji01
Bill Caudill,https://www.baseball-reference.com/players/c/caudibi01.shtml,caudibi01
Tim Flannery,https://www.baseball-reference.com/players/f/flannti01.shtml,flannti01
Kirk Gibson,https://www.baseball-reference.com/players/g/gibsoki01.shtml,gibsoki01
Wayne Krenchicki,https://www.baseball-reference.com/players/k/krencwa01.shtml,krencwa01
Mike Macha,https://www.baseball-reference.com/players/m/machami01.shtml,machami01
Tony Brizzolara,https://www.baseball-reference.com/players/b/brizzto01.shtml,brizzto01
Greg Johnston,https://www.baseball-reference.com/players/j/johnsgr01.shtml,johnsgr01
Rick Matula,https://www.baseball-reference.com/players/m/matulri01.shtml,matulri01
Danny Ainge,https://www.baseball-reference.com/players/a/aingeda01.shtml,aingeda01
Jerry Narron,https://www.baseball-reference.com/players/n/narroje01.shtml,narroje01
Ted Wilborn,https://www.baseball-reference.com/players/w/wilbote01.shtml,wilbote01
Kelvin Chapman,https://www.baseball-reference.com/players/c/chapmke01.shtml,chapmke01
Rickey Henderson,https://www.baseball-reference.com/players/h/henderi01.shtml,henderi01
Max Venable,https://www.baseball-reference.com/players/v/venabma01.shtml,venabma01
Derek Bryant,https://www.baseball-reference.com/players/b/bryande01.shtml,bryande01
Dave Stapleton,https://www.baseball-reference.com/players/s/staplda02.shtml,staplda02
Joe Charboneau,https://www.baseball-reference.com/players/c/charbjo01.shtml,charbjo01
Luis Salazar,https://www.baseball-reference.com/players/s/salazlu01.shtml,salazlu01
Leon Durham,https://www.baseball-reference.com/players/d/durhale01.shtml,durhale01
Glenn Hoffman,https://www.baseball-reference.com/players/h/hoffmgl01.shtml,hoffmgl01
Jerry Dybzinski,https://www.baseball-reference.com/players/d/dybzije01.shtml,dybzije01
Rafael Ramirez,https://www.baseball-reference.com/players/r/ramirra01.shtml,ramirra01
Mark Bomback,https://www.baseball-reference.com/players/b/bombama01.shtml,bombama01
Hubie Brooks,https://www.baseball-reference.com/players/b/brookhu01.shtml,brookhu01
Luis Aguayo,https://www.baseball-reference.com/players/a/aguaylu01.shtml,aguaylu01
Jeff Cox,https://www.baseball-reference.com/players/c/coxje01.shtml,coxje01
Bob Dernier,https://www.baseball-reference.com/players/d/dernibo01.shtml,dernibo01
Mike Scioscia,https://www.baseball-reference.com/players/s/sciosmi01.shtml,sciosmi01
Julio Valdez,https://www.baseball-reference.com/players/v/valdeju01.shtml,valdeju01
Guy Sularz,https://www.baseball-reference.com/players/s/sulargu01.shtml,sulargu01
Reggie Walton,https://www.baseball-reference.com/players/w/waltore01.shtml,waltore01
Kim Allen,https://www.baseball-reference.com/players/a/allenki01.shtml,allenki01
Chris Bourjos,https://www.baseball-reference.com/players/b/bourjch01.shtml,bourjch01
Tito Landrum,https://www.baseball-reference.com/players/l/landrti01.shtml,landrti01
Manny Castillo,https://www.baseball-reference.com/players/c/castima01.shtml,castima01
Gary Cooper,https://www.baseball-reference.com/players/c/coopega02.shtml,coopega02
Mark Davis,https://www.baseball-reference.com/players/d/davisma01.shtml,davisma01
Roger Holt,https://www.baseball-reference.com/players/h/holtro01.shtml,holtro01
Orlando Isales,https://www.baseball-reference.com/players/i/isaleor01.shtml,isaleor01
Gil Kubski,https://www.baseball-reference.com/players/k/kubskgi01.shtml,kubskgi01
Vance Law,https://www.baseball-reference.com/players/l/lawva01.shtml,lawva01
Ed Lynch,https://www.baseball-reference.com/players/l/lynched01.shtml,lynched01
Don McCormack,https://www.baseball-reference.com/players/m/mccordo01.shtml,mccordo01
Brad Mills,https://www.baseball-reference.com/players/m/millsbr02.shtml,millsbr02
Scott Munninghoff,https://www.baseball-reference.com/players/m/munnisc01.shtml,munnisc01
Al Olmsted,https://www.baseball-reference.com/players/o/olmstal01.shtml,olmstal01
Tony Pena,https://www.baseball-reference.com/players/p/penato03.shtml,penato03
Andy Rincon,https://www.baseball-reference.com/players/r/rincoan01.shtml,rincoan01
Wally Backman,https://www.baseball-reference.com/players/b/backmwa01.shtml,backmwa01
Jim Beattie,https://www.baseball-reference.com/players/b/beattji01.shtml,beattji01
Bill Bordley,https://www.baseball-reference.com/players/b/bordlbi01.shtml,bordlbi01
Fred Breining,https://www.baseball-reference.com/players/b/breinfr01.shtml,breinfr01
Mark Brouhard,https://www.baseball-reference.com/players/b/brouhma01.shtml,brouhma01
Sheldon Burnside,https://www.baseball-reference.com/players/b/burnssh01.shtml,burnssh01
Geoff Combe,https://www.baseball-reference.com/players/c/combege01.shtml,combege01
Richard Dotson,https://www.baseball-reference.com/players/d/dotsori01.shtml,dotsori01
Roger Erickson,https://www.baseball-reference.com/players/e/erickro01.shtml,erickro01
Mark Fidrych,https://www.baseball-reference.com/players/f/fidryma01.shtml,fidryma01
Mike Flanagan,https://www.baseball-reference.com/players/f/flanami01.shtml,flanami01
Alan Hargesheimer,https://www.baseball-reference.com/players/h/hargeal01.shtml,hargeal01
Terry Harper,https://www.baseball-reference.com/players/h/harpete01.shtml,harpete01
Bill Hayes,https://www.baseball-reference.com/players/h/hayesbi01.shtml,hayesbi01
Scott Holman,https://www.baseball-reference.com/players/h/holmasc01.shtml,holmasc01
Jay Howell,https://www.baseball-reference.com/players/h/howelja01.shtml,howelja01
LaMarr Hoyt,https://www.baseball-reference.com/players/h/hoytla01.shtml,hoytla01
Jesse Jefferson,https://www.baseball-reference.com/players/j/jeffeje01.shtml,jeffeje01
Gary Lucas,https://www.baseball-reference.com/players/l/lucasga01.shtml,lucasga01
Dennis Martinez,https://www.baseball-reference.com/players/m/martide01.shtml,martide01
John Martin,https://www.baseball-reference.com/players/m/martijo05.shtml,martijo05
Scott McGregor,https://www.baseball-reference.com/players/m/mcgresc01.shtml,mcgresc01
Bob Ojeda,https://www.baseball-reference.com/players/o/ojedabo01.shtml,ojedabo01
Jim Otten,https://www.baseball-reference.com/players/o/ottenji01.shtml,ottenji01
Pascual Perez,https://www.baseball-reference.com/players/p/perezpa01.shtml,perezpa01
Steve Ratzer,https://www.baseball-reference.com/players/r/ratzest01.shtml,ratzest01
Allen Ripley,https://www.baseball-reference.com/players/r/ripleal01.shtml,ripleal01
Mike Rowland,https://www.baseball-reference.com/players/r/rowlami01.shtml,rowlami01
Ken Schrom,https://www.baseball-reference.com/players/s/schroke01.shtml,schroke01
Rod Scurry,https://www.baseball-reference.com/players/s/scurrro01.shtml,scurrro01
Lee Smith,https://www.baseball-reference.com/players/s/smithle02.shtml,smithle02
George Stablein,https://www.baseball-reference.com/players/s/stablge01.shtml,stablge01
Bob Stanley,https://www.baseball-reference.com/players/s/stanlbo01.shtml,stanlbo01
Jeff Stember,https://www.baseball-reference.com/players/s/stembje01.shtml,stembje01
Craig Stimac,https://www.baseball-reference.com/players/s/stimacr01.shtml,stimacr01
Dave Tobik,https://www.baseball-reference.com/players/t/tobikda01.shtml,tobikda01
Fernando Valenzuela,https://www.baseball-reference.com/players/v/valenfe01.shtml,valenfe01
Tim Wallach,https://www.baseball-reference.com/players/w/wallati01.shtml,wallati01
Gary Weiss,https://www.baseball-reference.com/players/w/weissga01.shtml,weissga01
Mike Armstrong,https://www.baseball-reference.com/players/a/armstmi01.shtml,armstmi01
Bobby Bonner,https://www.baseball-reference.com/players/b/bonnebo01.shtml,bonnebo01
Marty Bystrom,https://www.baseball-reference.com/players/b/bystrma01.shtml,bystrma01
Ray Cosey,https://www.baseball-reference.com/players/c/coseyra01.shtml,coseyra01
Odie Davis,https://www.baseball-reference.com/players/d/davisod01.shtml,davisod01
Joe DeSa,https://www.baseball-reference.com/players/d/desajo01.shtml,desajo01
Bob Detherage,https://www.baseball-reference.com/players/d/dethebo01.shtml,dethebo01
Mike Hart,https://www.baseball-reference.com/players/h/hartmi02.shtml,hartmi02
Drungo Hazewood,https://www.baseball-reference.com/players/h/hazewdr01.shtml,hazewdr01
Steve Howe,https://www.baseball-reference.com/players/h/howest01.shtml,howest01
Randy Johnson,https://www.baseball-reference.com/players/j/johnsra05.shtml,johnsra05
Joe Lefebvre,https://www.baseball-reference.com/players/l/lefebjo01.shtml,lefebjo01
Jeff Little,https://www.baseball-reference.com/players/l/littlje01.shtml,littlje01
John Littlefield,https://www.baseball-reference.com/players/l/littljo01.shtml,littljo01
Scott Loucks,https://www.baseball-reference.com/players/l/loucksc01.shtml,loucksc01
Randy Martz,https://www.baseball-reference.com/players/m/martzra01.shtml,martzra01
Jose Moreno,https://www.baseball-reference.com/players/m/morenjo01.shtml,morenjo01
Fran Mullins,https://www.baseball-reference.com/players/m/mullifr01.shtml,mullifr01
Jack Perconte,https://www.baseball-reference.com/players/p/percoja01.shtml,percoja01
Ken Phelps,https://www.baseball-reference.com/players/p/phelpke01.shtml,phelpke01
Floyd Rayford,https://www.baseball-reference.com/players/r/rayfofl01.shtml,rayfofl01
George Vukovich,https://www.baseball-reference.com/players/v/vukovge01.shtml,vukovge01
Bob Walk,https://www.baseball-reference.com/players/w/walkbo01.shtml,walkbo01
Dan Whitmer,https://www.baseball-reference.com/players/w/whitmda01.shtml,whitmda01
Mookie Wilson,https://www.baseball-reference.com/players/w/wilsomo01.shtml,wilsomo01
Bruce Berenyi,https://www.baseball-reference.com/players/b/berenbr01.shtml,berenbr01
Marshall Brant,https://www.baseball-reference.com/players/b/brantma01.shtml,brantma01
Sal Butera,https://www.baseball-reference.com/players/b/butersa01.shtml,butersa01
Stan Cliburn,https://www.baseball-reference.com/players/c/clibust01.shtml,clibust01
Mike Davis,https://www.baseball-reference.com/players/d/davismi02.shtml,davismi02
Dave Edler,https://www.baseball-reference.com/players/e/edlerda01.shtml,edlerda01
Lenny Faedo,https://www.baseball-reference.com/players/f/faedole01.shtml,faedole01
Paul Hodgson,https://www.baseball-reference.com/players/h/hodgspa01.shtml,hodgspa01
Paul Householder,https://www.baseball-reference.com/players/h/housepa02.shtml,housepa02
Charlie Lea,https://www.baseball-reference.com/players/l/leach01.shtml,leach01
Jay Loviglio,https://www.baseball-reference.com/players/l/lovigja01.shtml,lovigja01
Eddie Milner,https://www.baseball-reference.com/players/m/milneed01.shtml,milneed01
Reid Nichols,https://www.baseball-reference.com/players/n/nichore01.shtml,nichore01
Bob Pate,https://www.baseball-reference.com/players/p/patebo01.shtml,patebo01
Mario Ramirez,https://www.baseball-reference.com/players/r/ramirma01.shtml,ramirma01
Ty Waller,https://www.baseball-reference.com/players/w/wallety01.shtml,wallety01
Carlos Lezcano,https://www.baseball-reference.com/players/l/lezcaca01.shtml,lezcaca01
Joe Pettini,https://www.baseball-reference.com/players/p/pettijo01.shtml,pettijo01
Mike Richardt,https://www.baseball-reference.com/players/r/richami01.shtml,richami01
Ned Yost,https://www.baseball-reference.com/players/y/yostne01.shtml,yostne01
Rich Gedman,https://www.baseball-reference.com/players/g/gedmari01.shtml,gedmari01
Leo Sutherland,https://www.baseball-reference.com/players/s/suthele01.shtml,suthele01
Jim Tracy,https://www.baseball-reference.com/players/t/tracyji01.shtml,tracyji01
Chico Walker,https://www.baseball-reference.com/players/w/walkech01.shtml,walkech01
Onix Concepcion,https://www.baseball-reference.com/players/c/conceon01.shtml,conceon01
Ricky Seilheimer,https://www.baseball-reference.com/players/s/seilhri01.shtml,seilhri01
Harold Baines,https://www.baseball-reference.com/players/b/baineha01.shtml,baineha01
Jesus Figueroa,https://www.baseball-reference.com/players/f/figueje01.shtml,figueje01
Lloyd Moseby,https://www.baseball-reference.com/players/m/mosebll01.shtml,mosebll01
Rich Murray,https://www.baseball-reference.com/players/m/murrari01.shtml,murrari01
Jody Davis,https://www.baseball-reference.com/players/d/davisjo02.shtml,davisjo02
Dave Engle,https://www.baseball-reference.com/players/e/engleda01.shtml,engleda01
Gene Roof,https://www.baseball-reference.com/players/r/roofge01.shtml,roofge01
Steve Sax,https://www.baseball-reference.com/players/s/saxst01.shtml,saxst01
Juan Bonilla,https://www.baseball-reference.com/players/b/bonilju01.shtml,bonilju01
Von Hayes,https://www.baseball-reference.com/players/h/hayesvo01.shtml,hayesvo01
Rufino Linares,https://www.baseball-reference.com/players/l/linarru01.shtml,linarru01
Matt Sinatro,https://www.baseball-reference.com/players/s/sinatma01.shtml,sinatma01
